ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
1293    44      115.083176      N/A     362.823639      72.116608       68.785576       0.559896        0.0203  1.593653        mushroom        yes     22.810526       3376    0.227762        363.800262      73.135262       69.379089       378.613159
1294    31      128.192749      N/A     416.094482      158.386414      70.231567       0.499467        0.0203  1.64901 mushroom        yes     -21.152943      1853    0.563387        417.399689      158.811462      69.700439       352.773804
1295    14      19.924902       N/A     194.37973       328.556946      88.247459       0.0203  N/A     1.52097 thin    yes     58.815069       502     0       193.826996      329.075989      89.500198       88.411728
1296    46      74.818398       N/A     261.372314      71.240776       37.54459        0.352659        0.0203  1.774635        mushroom        yes     11.468122       3658    0.867144        259.633514      70.290047       37.946632       365.754211
1297    21      66.287926       N/A     241.200775      319.448486      68.376007       0.0203  N/A     1.748072        thin    yes     -7.704799       1106    0.681799        238.506485      318.779053      68.000412       78.091476
1298    12      51.134701       N/A     146.478348      185.837677      107.208893      0.4151  0.0203  1.701045        mushroom        yes     10.701044       377     0.364668        146.719818      187.467361      107.520218      242.567017
1299    44      115.083176      N/A     364.398529      75.21257        68.514725       0.608207        0.0203  1.505643        mushroom        yes     -3.459707       3374    0.206617        362.867981      74.71875        68.417496       376.599182
1300    21      66.287926       N/A     238.329712      315.484283      65.057045       0.344208        0.0203  1.570808        thin    yes     75.643999       1106    0.492989        239.046371      315.929108      68.352715       81.027313
1301    37      108.873238      N/A     235.607101      92.643509       20.873514       0.203   0.0203  1.686849        thin    yes     -28.77777       2494    0.496097        234.212402      92.67057        20.107332       344.910889
1302    19      177.641998      N/A     162.943314      372.761688      78.841988       0.623306        0.224289        1.49029 mushroom        yes     -32.871021      834     0.906746        163.50766       373.63031       78.172607       79.599472
1303    34      91.869331       N/A     254.698013      217.903656      64.615685       0.439127        N/A     1.573537        thin    yes     -51.675791      2148    0       254.634003      218.792007      63.488899       189.956284
1304    13      117.151955      N/A     192.23558       186.689896      83.235558       0.360261        N/A     1.520231        thin    yes     59.279494       442     0.934644        191.51152       186.431183      84.529465       247.475128
1305    20      26.693497       N/A     222.750122      366.184113      69.442223       0.294184        0.0203  1.390343        thin    yes     -76.102203      1080    0.968822        223.181396      366.772247      66.494713       26.789909
1306    34      91.869331       N/A     227.99823       169.211838      44.213425       0.882383        0.0203  1.452316        mushroom        yes     -61.125785      2230    0.345511        227.258621      168.875259      42.739849       255.54686
1307    20      26.693497       N/A     225.058548      363.652618      70.281395       0.203   0.0203  1.629147        thin    yes     -76.782849      1082    0.907221        224.776382      362.913086      66.911209       30.683496
1308    14      19.924902       N/A     190.459183      332.983093      89.227631       0.0203  N/A     1.769656        thin    yes     -15.924112      502     0.89078 189.629211      331.502655      88.743393       83.55687
1309    7       74.140694       N/A     178.996704      280.439056      94.340317       0.536869        0.0203  1.542326        mushroom        yes     -43.556155      283     0.385793        177.645279      279.75705       92.900986       134.65657
1310    32      139.990448      N/A     414.741272      90.4245 85.496407       0.34342 0.203   1.425133        thin    yes     54.9597 2115    0       414.379089      90.881912       86.3284 404.230927
1311    7       74.140694       N/A     176.740906      273.657074      98.12957        0.206085        N/A     1.630732        stubby  yes     -84.161751      288     0.804463        177.13002       273.639923      94.320396       141.339142
1312    52      186.517899      N/A     266.32962       361.443695      67.785576       0.344201        0.0203  1.761189        thin    yes     -3.819774       4286    0.222837        267.119843      359.835236      67.665924       83.279305
1313    38      116.563187      N/A     175.242294      95.612999       38.879047       0.211731        0.0203  1.782509        thin    yes     -14.019418      2850    0.811266        173.406723      95.937508       38.41362        367.677002
1314    51      107.86673       N/A     319.638 345.783295      46.170773       0.0203  N/A     1.562461        thin    yes     -81.765626      4189    0.363171        319.678741      346.043732      44.349224       143.307602
1315    51      107.86673       N/A     271.885956      351.552094      61.548985       0.421583        N/A     1.516991        thin    yes     -48.006262      4095    0.428443        271.397308      352.174133      60.670277       88.235428
1316    5       107.241753      N/A     162.941345      344.641266      92.045341       0.364385        N/A     1.441982        thin    yes     -75.266715      129     0.303231        163.24382       344.892609      90.549812       102.095627
1317    30      109.063927      N/A     423.6409        145.137833      78.917137       0.36648 0.0203  1.711758        mushroom        yes     13.421734       1692    0.67136 423.036774      144.085114      79.206779       367.700104
1318    12      51.134701       N/A     167.808899      218.041565      106.55793       0.757895        N/A     1.64173 stubby  yes     -67.819452      334     0.400403        167.640152      217.239532      104.54763       202.050034
1319    38      116.563187      N/A     172.511734      114.52594       36.782558       0.499717        0.0203  1.694493        mushroom        yes     -3.848754       2802    0       174.179367      113.875916      36.662148       348.262543
1320    21      66.287926       N/A     239.853256      317.695007      71.310234       0.0203  N/A     1.706202        thin    yes     -69.205634      1106    0.565068        238.819336      317.127594      68.204559       79.906555
1321    30      109.063927      N/A     416.300659      146.857132      79.42717        0.554902        0.0203  1.609388        mushroom        yes     -38.758657      1677    0.010511        415.857269      145.888138      78.571655       360.03064
1322    13      117.151955      N/A     188.158218      200.737747      96.207458       0.552338        0.0203  1.596395        mushroom        yes     -58.638995      416     0       187.087006      200.184006      94.228897       227.689575
1323    5       107.241753      N/A     149.095078      342.054962      91.198273       0.268715        N/A     1.527127        thin    yes     -77.337214      152     0       149.051682      342.475647      89.315941       117.671181
1324    28      106.89389       N/A     317.872711      218.529556      76.981499       0.203   N/A     1.603761        stubby  yes     71.490028       1464    0.456003        317.25824       218.138916      79.156395       223.281067
1325    21      66.287926       N/A     235.180496      326.691284      70.017021       0.0203  N/A     1.731526        thin    yes     -59.718817      1103    0.387753        236.695328      326.884247      67.401779       69.76236
1326    46      74.818398       N/A     265.72702       58.593712       27.489002       0.203   0.0203  1.732928        thin    yes     75.367213       3692    0       266.197998      58.687901       29.3286 383.471802
1327    30      109.063927      N/A     441.362579      138.494461      77.459503       0.267487        0.0203  1.742882        thin    yes     68.57851        1732    0.145151        441.907135      139.063309      79.466705       389.940613
1328    18      183.232361      N/A     127.60257       378.335846      74.882614       0.562828        0.0203  1.691276        mushroom        yes     -32.015191      667     0.546595        127.531693      377.06488       74.086723       117.89492
1329    18      183.232361      N/A     58.760025       371.716003      75.348061       0.463998        0.369385        1.472706        mushroom        yes     71.827481       725     0       58.7654 372.165985      76.719002       192.769073
1330    45      94.589554       N/A     259.029816      146.525101      56.244598       0.465452        0.0203  1.643945        mushroom        yes     3.292461        3478    0       257.010986      146.867996      56.3624 276.482605
1331    50      78.313545       N/A     275.471008      344.783478      49.332233       0.0203  N/A     1.652567        thin    yes     55.184509       4021    0.384809        276.39267       344.379272      50.779419       98.442093
1332    38      116.563187      N/A     192.037994      125.733727      36.43158        0.233255        0.0203  1.741629        thin    yes     50.468154       2748    0.848674        193.108841      125.172134      37.896763       321.985229
1333    46      74.818398       N/A     259.655029      65.548477       34.844776       0.233445        0.0203  1.717039        thin    yes     24.804265       3668    0.094716        260.796326      66.471664       35.52319        371.008514
1334    37      108.873238      N/A     220.482208      77.723213       23.520109       0.671409        0.0203  1.499357        mushroom        yes     -30.184284      2538    0       221.227997      77.142517       22.970335       367.625336
1335    41      54.947662       N/A     277.475494      190.216599      62.517918       0.804209        0.599695        1.368222        mushroom        yes     9.247874        3075    0.348073        276.417999      189.283005      62.747601       219.762207
1336    51      107.86673       N/A     302.778046      352.355011      50.255386       0.534212        0.0203  1.62635 mushroom        yes     -2.751491       4161    0.766642        302.19223       351.125977      50.189953       123.359612
1337    33      21.020288       N/A     261.719177      224.72113       66.595604       0.762207        0.58916 1.472428        mushroom        yes     26.43306        2135    0.309704        260.411072      225.215988      67.290871       178.365845
1338    38      116.563187      N/A     174.797607      97.719772       38.961155       0.231136        0.0203  1.688981        thin    yes     -14.39443       2846    0.631809        173.278854      97.452232       38.565361       366.039276
1339    50      78.313545       N/A     311.286591      324.914215      28.407396       0.498924        0.0203  1.72312 mushroom        yes     -13.356753      4065    0.677041        311.097778      326.405212      28.050552       146.529495
1340    19      177.641998      N/A     116.963867      371.083893      75.731125       0.589814        0.0203  1.267379        mushroom        yes     59.838177       907     0.946352        116.909462      371.416107      76.310417       133.680038
1341    21      66.287926       N/A     239.771896      298.97757       68.812553       0.429553        0.0203  1.543165        mushroom        yes     16.100534       1112    0       242.116013      299.284363      69.494942       98.062691
1342    30      109.063927      N/A     426.922852      141.617798      80.185936       0.579409        0.0203  1.567416        mushroom        yes     -20.699979      1700    0.724144        426.85611       142.582016      79.820717       372.089111
1343    41      54.947662       N/A     266.747131      202.725327      66.513519       0.234361        0.0203  1.638484        thin    yes     -47.075731      3051    0.251955        267.690674      203.05661       65.438293       202.288742
1344    42      69.715744       N/A     314.800995      130.390335      61.698326       0.516558        0.0203  1.564324        mushroom        yes     -3.336982       3203    0       313.305084      130.522583      61.610764       297.326111
1345    52      186.517899      N/A     353.861664      435.176819      83.110954       0.706373        N/A     1.498277        stubby  yes     61.043514       4426    0       353.98999       436.140015      84.867104       215.171539
1346    30      109.063927      N/A     452.87207       135.92189       79.504005       0.408484        0.0203  1.684186        mushroom        yes     3.077672        1747    0.193739        452.674622      137.771362      79.604012       401.396942
1347    24      58.146606       N/A     273.013306      262.074951      88.835716       0.679918        0.0203  1.587224        mushroom        yes     4.354296        1275    0.153006        271.321808      261.932953      88.964966       154.877441
1348    32      139.990448      N/A     391.444092      124.961594      90.593094       0.634892        0.0203  1.431732        mushroom        yes     15.97199        2059    0       392.320007      125.213997      90.853996       360.849854
1349    51      107.86673       N/A     318.231537      347.018005      45.398952       0.684653        0.0203  1.246928        mushroom        yes     -60.545219      4189    0.57091 317.863708      346.797668      44.639702       141.666962
1350    52      186.517899      N/A     320.145966      403.716583      85.039276       0.464573        N/A     1.582963        stubby  yes     -73.547252      4383    0.023429        319.572998      403.826996      83.0634 163.531998
1351    31      128.192749      N/A     414.995209      161.960876      71.874268       0.477066        N/A     1.563208        stubby  yes     -57.391649      1847    0       416.084015      162.005005      70.170898       349.124695
1352    50      78.313545       N/A     309.806061      326.497284      26.834658       0.237851        0.0203  1.585799        thin    yes     73.014349       4065    0.773618        310.28479       326.510773      28.402536       145.613571
1353    25      36.853748       N/A     301.154877      224.243057      102.531013      1.577211        0.0203  1.143544        mushroom        yes     17.703928       1341    0.286626        301.456512      223.913483      102.67363       208.383194
1354    9       24.096867       N/A     176.905533      248.120255      102.740387      0.566079        N/A     1.522955        stubby  yes     -73.433434      309     0.330235        176.433716      247.537735      100.220444      168.491837
1355    45      94.589554       N/A     255.080383      129.294601      55.880936       0.568126        0.0203  1.603104        mushroom        yes     -10.789012      3506    0       253.643387      129.165421      55.605995       295.443481
1356    18      183.232361      N/A     79.122246       374.1716        78.61409        0.56496 0.0203  1.364355        mushroom        yes     56.005511       689     0.768974        79.58387        374.649994      79.599899       168.888977
1357    28      106.89389       N/A     343.147797      206.831085      80.64119        0.295094        0.0203  1.633146        thin    yes     66.52276        1501    0.084715        343.976563      207.336349      82.875938       254.329666
1358    38      116.563187      N/A     206.772232      129.513992      36.765839       0.295095        0.0203  1.722452        thin    yes     18.109368       2719    0.90946 206.288025      130.870895      37.236996       306.322601
1359    37      108.873238      N/A     190.935196      55.647701       23.530552       0.303093        0.0203  1.7585  thin    yes     30.344737       2615    0.17209 192.090546      55.055683       24.290518       407.534363
1360    17      31.576357       N/A     175.251068      372.710083      78.998772       0.38478 0.0203  1.662165        mushroom        yes     -27.003724      592     0.540885        175.348999      374.334015      78.169701       65.282906
1361    32      139.990448      N/A     372.302002      174.043808      84.658188       0.264282        0.0203  1.710633        thin    yes     -23.306304      1992    0.189076        371.301178      173.134415      84.07563        302.730957
1362    24      58.146606       N/A     277.352203      251.22261       94.127663       0.61693 N/A     1.436419        stubby  yes     -70.114644      1292    0.604438        277.759308      251.356033      92.943245       167.929291
1363    50      78.313545       N/A     302.55426       329.383484      31.646338       0.0203  N/A     1.499082        thin    yes     51.176622       4053    0       303.523529      329.69812       32.912731       135.426712
1364    5       107.241753      N/A     183.265671      339.59201       87.641037       0.505201        0.0203  1.627944        mushroom        yes     10.018019       83      0       183.856003      340.901001      87.894699       75.6399
1365    32      139.990448      N/A     387.798767      144.189865      90.189514       0.708513        0.642261        1.45733 mushroom        yes     -63.429968      2038    0.780034        388.207123      143.61467       88.778999       339.784546
1366    28      106.89389       N/A     341.667236      207.172104      83.115845       0.469804        0.0203  1.674202        mushroom        yes     -5.361327       1499    0       342.764008      208.251999      82.971397       252.756058
1367    28      106.89389       N/A     340.80896       211.444458      83.485649       0.347276        0.0203  1.717867        thin    yes     -13.320321      1495    0.046291        340.267273      209.861496      83.089523       249.819199
1368    13      117.151955      N/A     176.343628      215.432785      100.873917      0.464684        N/A     1.400298        thin    yes     -27.865755      392     0.644397        175.666672      214.883652      100.413055      206.465378
1369    31      128.192749      N/A     402.012909      182.478516      73.582527       0.359658        0.0203  1.722065        mushroom        yes     6.264481        1796    0       400.773987      181.173004      73.780098       322.863434
1370    52      186.517899      N/A     268.975006      360.275848      65.631966       0.0203  N/A     1.604613        thin    yes     71.588369       4288    0.453333        268.665619      360.789001      67.432022       85.386467
1371    32      139.990448      N/A     376.732483      164.064453      82.514931       0.456265        N/A     1.506428        stubby  yes     70.079198       2014    0.455539        376.879669      164.569321      83.966026       313.807434
1372    50      78.313545       N/A     286.246582      339.296967      42.548115       0.402295        N/A     1.685718        stubby  yes     66.154408       4027    0.669646        286.852417      339.519348      44.008194       112.159996
1373    51      107.86673       N/A     326.119507      340.786224      43.139252       0.0203  N/A     1.728365        thin    yes     37.728021       4201    0       326.367157      341.872559      44.001278       152.195175
1374    51      107.86673       N/A     325.346283      341.94165       42.286564       0.363861        0.203   1.526696        mushroom        yes     75.249146       4200    0.668649        325.71582       342.070282      43.772678       151.472229
1375    24      58.146606       N/A     267.48114       265.124573      88.23082        0.203   N/A     1.622978        thin    yes     -71.765302      1269    0.41906 267.912811      264.768219      86.531776       149.278595
1376    47      91.061119       N/A     190.828598      91.049019       74.614197       0.506237        N/A     1.392269        thin    yes     -57.691826      3901    0       190.472 90.468399       73.536697       408.292267
1377    40      51.907349       N/A     174.886032      69.328606       42.935608       0.599851        0.0203  1.367226        mushroom        yes     -41.341814      2942    0       175.677002      69.513199       42.221001       396.587891
1378    7       74.140694       N/A     181.699219      329.019348      90.805412       0.552185        N/A     1.534629        stubby  yes     -72.510834      245     0.439949        182.153427      328.358917      88.261559       84.510162
1379    14      19.924902       N/A     190.098358      331.764618      90.262627       0.203   0.0203  1.43058 thin    yes     -72.275512      502     0.807574        189.759735      331.427185      88.766922       84.010353
1380    14      19.924902       N/A     192.30986       328.802277      90.243362       0.574254        N/A     1.560506        stubby  yes     -41.291882      502     0.192251        192.989777      329.559967      89.349258       87.363937
1381    38      116.563187      N/A     195.72287       126.750961      36.400051       0.538402        N/A     1.354625        thin    yes     70.864206       2743    0       195.660004      127.154999      37.578499       318.672119
1382    45      94.589554       N/A     253.541672      138.700989      55.66518        0.355973        0.0203  1.666665        mushroom        yes     18.024414       3491    0       255.144333      138.859283      56.189209       284.951355
1383    32      139.990448      N/A     402.249847      108.541527      89.940239       0.373375        N/A     1.532093        stubby  yes     -87.883262      2084    0.35738 402.26532       108.609314      88.059059       381.174255
1384    19      177.641998      N/A     98.752098       368.614136      77.802887       0.76502 N/A     1.423624        stubby  yes     -63.533971      934     0.03088 98.672203       368.061005      76.680298       153.4366
1385    27      50.889141       N/A     250.894409      263.418274      68.515411       0.336016        0.0203  1.701726        thin    yes     -1.301012       1367    0.051995        253.29422       264.394409      68.456573       135.616531
1386    25      36.853748       N/A     299.444977      225.928101      102.464943      0.531607        0.287753        1.499272        mushroom        yes     -15.189177      1339    0.44107 301.123901      226.023636      102.008392      206.456161
1387    5       107.241753      N/A     146.529419      340.904419      89.292709       0.486508        0.0203  1.602219        mushroom        yes     19.656925       158     0.537735        146.430405      342.03299       89.697388       121.109016
1388    34      91.869331       N/A     227.154465      171.221283      45.075436       0.524019        N/A     1.484677        stubby  yes     -78.935445      2228    0       227.123993      170.830994      43.073502       254.213593
1389    36      37.364895       N/A     252.404892      98.704018       14.980032       0.274691        0.0203  1.67681 thin    yes     8.567396        2404    0       250.653152      98.160431       15.256352       341.983185
1390    41      54.947662       N/A     261.144287      219.330139      70.053528       0.375499        N/A     1.539053        stubby  yes     -85.134737      3032    0       261.290894      219.158188      67.398865       184.612137
1391    44      115.083176      N/A     327.776093      108.987373      63.009628       0.596762        0.0203  1.474142        mushroom        yes     -26.961104      3289    0       328.987 109.473999      62.345798       323.638641
1392    21      66.287926       N/A     235.47998       336.232635      71.683578       0.0203  N/A     1.6106  thin    yes     -80.632082      1098    0.806225        234.95665       336.129944      68.450874       60.215313
1393    18      183.232361      N/A     89.65152        375.010529      77.695183       0.0203  N/A     1.49763 thin    yes     79.507988       680     0.439668        89.934296       374.963562      79.243011       157.467529
1394    21      66.287926       N/A     237.760696      323.882172      70.79023        0.413465        0.0203  1.555123        mushroom        yes     -86.004627      1106    0.982071        237.530624      323.822388      67.386818       73.422493
1395    28      106.89389       N/A     291.048706      230.171005      71.683846       0.615357        0.0203  1.485581        mushroom        yes     -23.292828      1426    0       290.438721      228.950272      71.096336       192.214539
1396    27      50.889141       N/A     260.245972      255.871902      67.453896       0.346614        0.0203  1.651602        thin    yes     29.943654       1377    0.732734        259.036255      254.655991      68.44191        146.884949
1397    42      69.715744       N/A     295.689056      150.16153       61.369942       0.544918        0.0203  1.551188        mushroom        yes     -14.930067      3150    0       296.919006      151.020004      60.970001       267.29953
1398    33      21.020288       N/A     260.328949      235.684128      68.17411        0.512886        0.0203  1.567143        mushroom        yes     -29.475788      2126    0.163493        261.709015      234.781006      67.241898       168.161057
1399    52      186.517899      N/A     272.50769       365.197021      67.528976       0.0203  N/A     1.722745        thin    yes     25.051845       4293    0.81764 273.44809       363.770935      68.327423       91.383354
1400    38      116.563187      N/A     225.236542      151.211243      39.727238       0.457211        0.0203  1.591309        mushroom        yes     -30.786904      2662    0.926663        226.371994      151.046005      39.043598       276.021729
1401    19      177.641998      N/A     76.775848       359.846283      74.297997       0.505341        0.0203  1.663203        mushroom        yes     -16.786629      968     0.290714        76.524315       361.120544      73.906181       178.517014
1402    32      139.990448      N/A     391.169067      125.991867      91.648193       0.591842        0.0203  1.45134 mushroom        yes     -12.841136      2057    0.113757        392.19223       126.051651      91.414566       359.492188
1403    37      108.873238      N/A     206.798111      68.004997       23.533131       0.401092        0.0203  1.721202        mushroom        yes     -1.536264       2573    0.665758        207.245621      66.183411       23.482824       387.169647
1404    9       24.096867       N/A     176.081909      245.129532      103.602242      0.203   N/A     1.594651        stubby  yes     -68.433488      311     0.260235        175.154709      244.643951      100.95417       171.963974
1405    25      36.853748       N/A     290.367249      240.36026       96.515541       1.08951 N/A     1.462149        stubby  yes     43.942004       1315    0.114834        289.553192      240.929871      97.473061       185.844559
1406    41      54.947662       N/A     266.283386      207.490158      64.298218       0.2121  N/A     1.528096        thin    yes     70.059432       3047    0.165818        265.799774      206.993378      66.209221       197.924896
1407    42      69.715744       N/A     290.414673      159.969513      62.917992       0.497885        0.419041        1.391409        mushroom        yes     -63.621832      3132    0       290.376007      159.313995      61.593899       255.998352
1408    52      186.517899      N/A     321.857178      405.299011      85.015816       0.203   N/A     1.368322        thin    yes     -69.568481      4386    0.579557        322.172577      405.604645      83.836853       166.070038
1409    30      109.063927      N/A     438.10318       141.268967      79.834572       0.596945        0.0203  1.528193        mushroom        yes     21.509101       1720    0       437.809418      140.444565      80.179474       384.869629
1410    32      139.990448      N/A     389.41449       137.368576      92.387726       0.553859        N/A     1.422632        thin    yes     -66.454958      2045    0.527957        389.083557      136.859589      90.994461       347.744446
1411    13      117.151955      N/A     181.130463      211.875214      98.275444       0.637086        N/A     1.525123        stubby  yes     -5.032809       400     0.755041        180.579712      210.74881       98.165024       213.719971
1412    52      186.517899      N/A     316.006714      402.623413      80.289764       0.0203  N/A     1.726062        thin    yes     27.496876       4378    0.2797  316.732574      401.184296      81.128708       157.522308
1413    5       107.241753      N/A     117.363274      336.475555      89.764008       0.533601        0.359923        1.385305        mushroom        yes     -21.223021      204     0.772114        117.524841      337.366425      89.412407       152.879761
1414    21      66.287926       N/A     239.030502      319.950409      70.859604       0.365235        N/A     1.48683 stubby  yes     -72.30286       1106    0.719814        238.417267      319.250031      67.942184       77.500374
1415    5       107.241753      N/A     134.372559      341.37677       88.063698       0.203   N/A     1.522351        stubby  yes     65.066003       179     0       134.819 340.838989      89.567101       133.959259
1416    36      37.364895       N/A     251.517014      89.978462       11.912884       0.29534 0.0203  1.639353        thin    yes     19.118713       2428    0.765774        252.771942      89.698914       12.358563       352.192383
1417    18      183.232361      N/A     14.208983       371.433014      75.371269       0.0203  N/A     1.341812        thin    yes     73.177795       797     0.136797        14.222844       371.930115      77.016083       241.083054
1418    45      94.589554       N/A     254.533356      118.527214      55.709007       0.404356        0.0203  1.627421        mushroom        yes     -12.090464      3527    0       256.195007      119.199997      55.325001       306.167297
1419    30      109.063927      N/A     450.112274      138.436493      81.049095       0.206928        0.0203  1.352273        thin    yes     -58.684211      1744    0.198001        450.646057      138.071594      79.986305       398.833771
1420    38      116.563187      N/A     176.112473      92.829704       38.08717        0.327037        0.0203  1.634215        thin    yes     17.863543       2857    0       174.399002      92.608101       38.644001       371.307434
1421    5       107.241753      N/A     181.43483       342.78595       88.76989        0.573628        N/A     1.38046 stubby  yes     -33.691617      89      0.762444        181.146347      342.00296       88.213562       78.883568
1422    52      186.517899      N/A     267.077209      360.116974      65.624039       0.35053 0.0203  1.565033        mushroom        yes     81.992592       4286    0.202289        267.110596      359.831787      67.665184       83.354912
1423    34      91.869331       N/A     225.898682      156.231735      39.241585       0.519757        0.0203  1.652468        mushroom        yes     6.189165        2252    0       228.026993      155.804001      39.477001       270.407654
1424    47      91.061119       N/A     254.155975      97.53904        51.87566        0.203   0.0203  1.600781        thin    yes     70.187812       3734    0       254.059006      98.154099       53.604  332.954132
1425    28      106.89389       N/A     352.885742      204.217987      83.567314       0.203   0.0203  1.654168        thin    yes     -30.228489      1509    0.33793 351.731689      202.997833      82.588722       263.38266
1426    28      106.89389       N/A     344.264282      206.449448      81.19136        0.518586        N/A     1.341823        thin    yes     66.636141       1502    0.204482        344.524658      207.05661       82.72065        255.335327
1427    45      94.589554       N/A     274.488342      160.727814      57.748352       0.560483        0.0203  1.668823        mushroom        yes     -3.921434       3444    0.61272 273.158142      161.889206      57.627304       251.356827
1428    36      37.364895       N/A     245.021027      107.306572      18.080778       0.203   0.0203  1.612535        thin    yes     63.41501        2377    0       245.326996      106.555 19.702299       330.065552
1429    30      109.063927      N/A     405.559631      155.091995      78.013802       0.214802        0.0203  1.72067 thin    yes     17.037322       1650    0.874209        404.742004      153.585007      78.5392 344.560455
1430    13      117.151955      N/A     183.970383      206.798569      95.432014       0.0203  N/A     1.549075        thin    yes     57.639593       406     0.124768        184.858276      206.738617      96.836441       219.93779
1431    52      186.517899      N/A     312.657745      398.676514      76.400513       0.0203  N/A     1.553046        thin    yes     67.683496       4377    0.957644        312.81369       397.962708      78.180542       151.749573
1432    45      94.589554       N/A     254.659271      119.734856      54.212543       0.203   0.0203  1.723948        thin    yes     36.495008       3526    0.028271        256.090546      119.750755      55.271503       305.636688
1433    6       5.688745        N/A     184.875351      337.230774      89.513252       0.226796        0.0203  1.532029        thin    yes     -73.053585      240     0.500469        185.487656      336.91507       87.252396       75.560333
1434    51      107.86673       N/A     347.147614      326.617615      40.339073       0.643522        0.403076        1.321454        mushroom        yes     -22.622083      4252    0.33292 348.020172      327.452026      39.835972       182.709915
1435    20      26.693497       N/A     221.777481      366.338959      63.923367       0.0203  N/A     1.542732        thin    yes     60.316276       1079    0.317922        223.115936      366.921967      66.484566       26.150291
1436    46      74.818398       N/A     255.840546      89.533775       48.6134 0.39884 0.0203  1.583732        mushroom        yes     44.728036       3599    0       254.916 89.6073 49.532101       339.895508
1437    19      177.641998      N/A     55.130257       346.840668      70.391975       0.389979        0.0203  1.548752        mushroom        yes     71.336486       1007    0       54.7925 347.268005      72.004601       206.695419
1438    28      106.89389       N/A     291.794922      226.510757      70.753098       0.730259        0.482037        1.408394        mushroom        yes     26.709792       1429    0.659825        291.91864       227.969971      71.489952       194.053238
1439    31      128.192749      N/A     416.320251      155.814117      69.679382       0.371145        0.0203  1.666166        mushroom        yes     0.975668        1858    0.821286        418.029938      156.571457      69.711227       355.210236
1440    21      66.287926       N/A     240.867355      292.340332      70.104652       0.570864        0.0203  1.634929        mushroom        yes     -1.993723       1116    0.028457        243.410995      292.725006      70.015099       104.909576
1441    44      115.083176      N/A     362.270081      79.860802       66.847916       0.533794        0.0203  1.516075        mushroom        yes     20.728459       3366    0.972274        361.118591      79.724564       67.28672        370.708801
1442    23      60.74968        N/A     225.841309      275.852936      88.05825        0.315531        0.0203  1.556708        thin    yes     35.62685        1176    0.725954        224.922745      277.259888      89.26239        148.259109
1443    18      183.232361      N/A     44.794865       371.125366      74.962914       0.308454        0.0203  1.533323        thin    yes     68.945141       747     0.135056        44.467892       371.622864      76.509369       208.019791
1444    5       107.241753      N/A     175.476166      342.844147      87.980713       0.361919        0.226485        1.50689 mushroom        yes     74.714301       100     0       175.130997      342.562012      89.6119 87.705887
1445    50      78.313545       N/A     279.609314      342.049683      49.547703       0.0203  N/A     1.515334        thin    yes     -55.239361      4026    0.860475        279.459076      342.922516      48.271523       102.614746
1446    45      94.589554       N/A     267.185272      151.674347      55.117176       0.554244        0.0203  1.709673        mushroom        yes     20.789603       3459    0       266.497009      153.826996      55.975201       262.789246
1447    18      183.232361      N/A     164.741898      377.381317      78.961617       0.608743        N/A     1.327849        stubby  yes     -86.107758      610     0       164.75  377.488007      77.389  77.711922
1448    50      78.313545       N/A     298.338318      331.141632      35.321232       0.0203  N/A     1.546636        stubby  yes     37.494032       4042    0       299.214996      331.917999      36.219601       129.308594
1449    21      66.287926       N/A     236.749969      326.190765      63.988213       0.285145        0.0203  1.513072        thin    yes     85.85296        1104    0.843347        236.695999      326.428986      67.357002       70.541695
1450    32      139.990448      N/A     387.333008      145.280167      86.065308       0.533125        0.46674 1.525522        mushroom        yes     83.208803       2036    0.998539        387.259613      145.505005      88.051376       337.562134
1451    19      177.641998      N/A     100.775475      366.217346      75.680588       0.640331        0.0203  1.681929        mushroom        yes     27.726985       934     0.634959        100.640282      368.122223      76.684334       151.493057
1452    38      116.563187      N/A     207.320496      130.299637      36.413601       0.599275        0.501941        1.322114        mushroom        yes     39.621418       2716    0       207.451996      131.037003      37.033699       305.227112
1453    32      139.990448      N/A     355.310577      193.776627      82.009415       0.476626        0.0203  1.54228 mushroom        yes     -9.380893       1958    0       356.515594      194.338226      81.78978        274.521729
1454    21      66.287926       N/A     241.163971      289.884003      70.179535       0.319006        0.0203  1.701368        thin    yes     1.051715        1117    0       243.681 291.359985      70.233101       106.359261
1455    37      108.873238      N/A     189.026093      44.709461       25.684671       0.677224        0.0203  1.612563        mushroom        yes     -0.644658       2636    0.333237        190.526566      45.175041       25.666994       418.642059
1456    23      60.74968        N/A     222.123184      273.911255      91.603531       0.427927        0.0203  1.671046        mushroom        yes     -1.709922       1182    0.657724        223.811996      274.533997      91.549797       153.166672
1457    50      78.313545       N/A     266.020294      349.243347      57.796741       0.423868        0.0203  1.608499        mushroom        yes     44.144219       3991    0.020469        265.937012      348.174988      58.8368 83.314659
1458    7       74.140694       N/A     181.159241      324.358734      91.712303       0.265808        0.232711        1.336745        thin    yes     -79.107472      247     0       180.914993      323.894989      88.988602       89.355087
