ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
381     23      39.485191       N/A     344.074921      191.813065      123.884323      0.02    N/A     1.067974        thin    yes     70.856187       1675    0.411886        344.53418       191.853424      125.21241       204.456528
382     42      105.884048      N/A     354.135742      129.850464      138.57724       0.214015        N/A     1.042394        stubby  yes     66.792142       2384    0.465543        354.472198      130.071548      139.516205      279.199524
383     7       113.390648      N/A     331.32312       198.80072       117.136948      0.377745        N/A     1.009823        stubby  yes     13.710391       332     0.291268        332.307953      199.075394      117.386383      189.351242
384     42      105.884048      N/A     346.684814      197.239578      127.211517      0.435608        N/A     1.037515        stubby  yes     55.583747       2287    0.994   346.746002      198.011002      128.341003      202.592819
385     43      109.740509      N/A     393.411469      180.730103      158.324997      0.592812        0.02    1.013239        mushroom        yes     -41.043362      2537    0.26218 394.071655      181.018921      157.697632      265.218231
386     12      149.54274       N/A     478.058411      177.925919      148.417725      0.788313        0.418476        0.957809        mushroom        yes     -59.33857       939     0       478.479004      177.914001      147.707993      343.674683
387     7       113.390648      N/A     341.340851      158.086761      121.273354      0.862806        N/A     1.023811        stubby  yes     -37.03177       399     0       342.115997      158.416 120.638 235.766571
388     7       113.390648      N/A     334.634003      194.366013      117.025307      0.397321        N/A     1.024444        stubby  yes     41.874943       342     0.087787        335.489014      194.345993      117.792 195.289581
389     6       95.085373       N/A     307.523895      238.133698      107.989113      0.500647        N/A     1.021171        stubby  yes     -58.62512       256     0.03541 307.225189      237.268799      106.488579      138.539658
390     11      36.67181        N/A     340.998993      217.418121      113.330482      0.838344        N/A     1.016282        stubby  yes     -67.18961       594     0.291829        340.633362      217.037231      112.075104      179.503281
391     7       113.390648      N/A     323.462921      213.904572      113.87928       0.251682        0.02    1.089845        thin    yes     -25.573981      297     0.150705        324.576996      214.074005      113.339996      170.870544
392     30      66.320633       N/A     407.346588      108.738266      135.515656      0.689276        N/A     1.017602        stubby  yes     -49.064805      1862    0       407.817993      108.022003      134.526993      323.25531
393     27      40.920414       N/A     384.110474      124.630272      131.617645      0.263444        N/A     1.021061        stubby  yes     60.522425       1801    0.842075        384.565155      125.038414      132.698563      291.98111
394     43      109.740509      N/A     362.461609      198.437653      137.547379      0.472964        0.02    1.028026        mushroom        yes     24.768242       2460    0.123007        361.730347      197.440155      138.118042      219.752335
395     7       113.390648      N/A     343.350616      151.277893      119.46804       0.241827        N/A     1.015941        stubby  yes     71.867943       410     0.188032        343.657013      151.404999      120.481003      243.431366
396     23      39.485191       N/A     346.512329      184.342239      128.578888      1.002704        N/A     1.018846        stubby  yes     -70.953739      1685    0       346.128998      184.005005      127.099998      213.297943
397     6       95.085373       N/A     319.151276      228.585526      111.698135      0.448976        N/A     1.004611        stubby  yes     -42.435966      269     0.910986        318.785034      227.484146      110.636955      154.074905
398     8       66.177658       N/A     355.707947      82.118469       112.393463      0.503206        N/A     0.982563        stubby  yes     58.142118       521     0.620065        356.173431      81.934738       113.198761      322.414032
399     11      36.67181        N/A     350.679626      210.94136       110.822693      0.438392        N/A     1.009403        stubby  yes     40.621221       605     0.776054        349.665527      212.196365      112.20668       191.65567
400     12      149.54274       N/A     474.840912      180.501114      145.509521      0.441443        0.02    1.03564 mushroom        yes     -20.231441      925     0       475.626007      179.904007      145.145996      338.060028
401     12      149.54274       N/A     404.681274      209.600006      126.846214      0.265391        0.02    1.076594        thin    yes     -38.553564      741     0.903204        405.243225      208.810562      126.073936      253.821579
402     36      25.704958       N/A     345.062531      148.071548      129.007767      0.326796        0.274116        1.023295        thin    yes     62.087481       2093    0       345.217163      148.515015      129.894318      251.952957
403     21      169.817505      N/A     469.806641      169.661896      131.138779      0.389202        0.02    1.028095        mushroom        yes     3.07869 1588    0       469.880005      170.742004      131.197006      330.042786
404     13      22.627888       N/A     358.504578      206.020523      112.557343      0.328272        N/A     1.004199        stubby  yes     68.665773       958     0       358.737 206.322006      113.531998      202.118454
405     9       17.553419       N/A     349.582031      119.455589      125.164047      0.52416 N/A     1.014474        stubby  yes     -52.039721      555     0.481604        348.86145       119.415077      124.238968      279.763123
406     21      169.817505      N/A     459.653259      174.091843      128.562881      0.566785        N/A     1.008786        stubby  yes     70.058298       1567    0       459.726501      174.575073      129.909973      317.980835
407     6       95.085373       N/A     307.309753      239.252335      106.127525      0.274317        N/A     1.010581        stubby  yes     -4.859158       255     0       306.421997      238.102005      106.003998      137.088608
408     38      90.930717       N/A     389.067413      74.072495       143.952499      0.02    N/A     0.99275 stubby  yes     36.1775 2244    0.353344        388.152679      74.766861       144.792328      355.571014
409     42      105.884048      N/A     353.606293      135.978241      137.465591      0.309923        N/A     0.973389        stubby  yes     45.136672       2373    0.738245        354.329651      136.097992      138.202301      271.051483
410     7       113.390648      N/A     344.212799      143.010727      120.605988      0.345497        N/A     0.952765        thin    yes     66.622699       425     0       344.536652      143.126114      121.401314      251.918839
411     39      4.746856        N/A     357.223419      134.625565      137.094467      0.2     N/A     1.020434        stubby  yes     -65.063603      2251    0.377528        357.195038      134.21489       136.209106      275.364349
412     6       95.085373       N/A     286.09198       252.884155      99.104774       0.332392        N/A     1.037012        stubby  yes     54.010482       233     0.747142        286.205048      253.77565       100.342117      110.396988
413     6       95.085373       N/A     314.57605       228.666031      109.000916      0.299619        N/A     0.965194        stubby  yes     9.64718 264     0.009705        315.627838      229.890778      109.275337      150.046463
414     27      40.920414       N/A     379.690552      134.286179      131.854889      0.466338        N/A     0.98179 stubby  yes     59.839966       1784    0.288045        379.946503      134.832092      132.892502      280.848175
415     7       113.390648      N/A     346.502594      136.988647      119.342331      0.02    N/A     0.995326        stubby  yes     64.332864       436     0.590144        346.778503      136.655273      120.242821      259.203186
416     3       39.282677       N/A     259.107117      309.199677      105.590019      0.82291 0.02    0.912998        mushroom        yes     -21.665856      160     0.870144        259.389435      308.946136      105.439278      72.595779
417     7       113.390648      N/A     324.974335      209.722321      114.368729      0.591003        N/A     0.938189        stubby  yes     13.277651       306     0       325.595001      210.237 114.558998      175.242035
418     30      66.320633       N/A     443.522034      90.213257       134.16687       0.02    N/A     0.972095        stubby  yes     29.056604       1948    0.723356        444.504883      90.092384       134.717056      366.615662
419     32      22.734785       N/A     456.047058      81.296402       130.843842      0.305101        0.02    0.883042        thin    yes     -66.385943      1978    0       455.891754      81.20031        130.426102      384.913422
420     22      25.255371       N/A     335.834717      209.328552      117.780258      0.2     N/A     0.968293        stubby  yes     46.209859       1651    0.410111        336.190613      210.348221      118.906853      181.531799
421     21      169.817505      N/A     490.750671      167.942535      131.296387      0.02    N/A     1.044524        thin    yes     27.61915        1609    0.446861        490.185974      167.214096      131.778625      351.927795
422     43      109.740509      N/A     352.05777       199.396439      131.822327      0.627524        N/A     0.973595        stubby  yes     65.630013       2435    0.788045        352.55426       199.702789      133.110214      207.560135
423     23      39.485191       N/A     347.075195      177.231461      126.109856      0.231447        N/A     0.98358 stubby  yes     60.058341       1695    0.158629        347.80069       177.193924      127.371094      220.389236
424     16      35.76083        N/A     435.973145      131.253555      142.457855      0.380641        N/A     1.022469        stubby  yes     37.735985       1174    0.521456        436.680603      131.74826       143.125931      327.628906
425     38      90.930717       N/A     375.755554      106.226311      139.114212      0.02    N/A     0.993588        stubby  yes     65.268477       2209    0.843626        376.1604        106.463722      140.133118      314.801025
426     11      36.67181        N/A     345.249481      215.719101      112.850906      0.392655        N/A     0.97425 stubby  yes     -56.176084      599     0.936126        345.758118      214.919495      111.436569      184.344131
427     6       95.085373       N/A     307.596893      234.818909      106.353226      0.510413        N/A     0.965592        stubby  yes     31.386668       258     0       308.386963      235.759216      107.102509      140.424057
428     8       66.177658       N/A     357.338531      85.120834       112.17115       0.02    N/A     1.011097        stubby  yes     70.861747       521     0.902988        356.953033      85.17897        113.294563      319.121521
429     7       113.390648      N/A     344.071655      177.720001      120.045242      0.636457        N/A     0.972739        stubby  yes     -66.21174       368     0.294653        343.894775      177.204254      118.808342      215.19603
430     42      105.884048      N/A     356.197784      120.397942      140.253601      0.398816        N/A     0.932247        stubby  yes     62.069695       2397    0       356.569 120.583 141.035995      289.973541
431     11      36.67181        N/A     348.651276      210.973373      112.361397      0.328168        0.02    0.968324        thin    yes     -12.968546      604     0       349.213989      212.259995      112.038002      191.035706
432     37      20.260868       N/A     355.020325      137.580948      133.79245       0.225063        0.02    0.990494        thin    yes     59.881576       2127    0.960232        354.577301      137.123077      134.890717      270.570587
433     38      90.930717       N/A     389.656158      73.475212       144.820892      0.2     N/A     0.991559        stubby  yes     38.02721        2245    0.821026        389.089172      74.244774       145.568436      356.259186
434     28      12.854172       N/A     392.914032      118.642189      133.218948      0.560926        N/A     0.963563        stubby  yes     -57.270502      1820    0.45184 392.267548      118.650726      132.212997      303.05835
435     22      25.255371       N/A     327.172363      217.18367       114.450691      0.607174        0.345278        0.915922        mushroom        yes     -4.580657       1638    0.270396        328.116669      217.767929      114.361725      169.240479
436     42      105.884048      N/A     355.654938      155.326584      137.01239       0.530106        0.02    0.880022        mushroom        yes     -18.086291      2346    0.95027 356.613464      157.202072      136.324524      249.782318
437     15      66.846718       N/A     413.487701      168.442123      134.551361      0.923676        0.783955        0.950961        mushroom        yes     -28.994513      1102    0.60155 413.148956      167.891708      134.193192      280.077881
438     13      22.627888       N/A     368.941467      195.330444      115.018929      0.405546        N/A     0.970493        stubby  yes     68.64199        998     0.417012        369.13208       195.806107      116.32933       218.205734
439     22      25.255371       N/A     335.117218      212.291855      119.609489      0.713147        N/A     0.966951        stubby  yes     -57.536958      1649    0.533826        335.148651      211.463364      118.306229      179.606827
440     38      90.930717       N/A     361.097565      131.199997      135.954407      0.214776        0.02    1.024778        thin    yes     5.470649        2144    0.368711        361.199432      132.460922      136.075562      279.83548
441     9       17.553419       N/A     348.756317      116.446342      124.424255      0.2     N/A     0.96652 stubby  yes     36.083147       558     0.121351        348.751495      117.35511       125.08654       282.128937
442     8       66.177658       N/A     359.015442      95.645309       114.41552       0.29181 0.02    0.968674        thin    yes     45.039055       501     0.052212        359.261078      94.94619        115.157547      307.383148
443     22      25.255371       N/A     329.683472      217.275803      115.978737      0.728471        N/A     1.005948        stubby  yes     -53.686814      1640    0.468451        329.222504      216.472061      114.718002      170.743546
444     7       113.390648      N/A     323.416504      215.235519      112.118988      0.232218        N/A     0.94639 stubby  yes     53.282575       294     0.906264        323.657776      215.751938      112.883217      168.852097
445     20      88.959892       N/A     458.309753      169.170395      159.095718      0.365585        0.02    0.977985        mushroom        yes     39.98951        1337    0.348637        458.308105      169.830307      159.649246      331.687286
446     24      30.075813       N/A     370.83667       153.277802      129.975571      0.288677        0.02    0.905547        thin    yes     18.368376       1719    0.800872        369.994995      152.703003      130.313995      256.833191
447     12      149.54274       N/A     429.039734      200.791519      130.817368      0.269881        N/A     0.959801        stubby  yes     53.79835        808     0.893506        428.955811      201.473129      131.755646      281.292328
448     38      90.930717       N/A     383.350464      79.744545       144.327621      0.543868        0.335207        0.912574        mushroom        yes     67.855234       2239    0       383.537994      79.386398       145.320999      348.092407
449     12      149.54274       N/A     391.164093      210.676025      122.644005      0.452909        0.390558        0.901247        mushroom        yes     -44.01721       706     0       391.317993      210.035004      122.007004      237.921387
450     18      13.751009       N/A     452.271484      104.409813      145.389328      0.326736        0.27016 0.887903        thin    yes     62.308342       1262    0.140936        452.671509      104.521225      146.180542      365.084045
451     20      88.959892       N/A     460.483643      168.742844      159.595963      0.521255        0.36328 0.910837        mushroom        yes     43.466718       1337    0.183708        460.666046      169.157745      160.025558      333.945435
452     38      90.930717       N/A     371.472809      117.887672      138.877808      0.319305        N/A     0.94549 stubby  yes     52.55505        2184    0       371.654907      118.51886       139.735641      301.762482
453     37      20.260868       N/A     356.379761      137.04921       136.067505      0.589179        N/A     0.988966        stubby  yes     -33.85913       2128    0.465312        355.991638      136.191788      135.436035      272.356171
454     16      35.76083        N/A     445.983215      115.69883       146.128906      0.243897        N/A     0.946278        stubby  yes     -50.725739      1214    0.719279        445.733093      114.981148      145.199493      349.097992
455     7       113.390648      N/A     346.512268      135.402466      119.068382      0.02    N/A     0.979609        stubby  yes     74.429127       438     0.214253        346.770905      135.262253      120.124153      260.796387
456     15      66.846718       N/A     398.557343      176.727844      129.265198      0.356405        N/A     0.90713 stubby  yes     62.623541       1059    0.073394        398.592682      177.093781      129.975159      260.752167
457     37      20.260868       N/A     350.745331      138.400162      134.671249      0.524796        0.02    0.957869        mushroom        yes     7.910338        2117    0       351.279114      139.300888      134.816727      266.283661
458     8       66.177658       N/A     349.039856      126.613953      119.050163      0.244507        N/A     0.940229        stubby  yes     50.020449       454     0.672312        349.395508      126.008377      119.887726      271.561676
459     7       113.390648      N/A     329.000885      203.598083      115.009438      0.475667        0.415539        0.924936        mushroom        yes     47.309916       322     0.111914        329.514618      204.16745       115.840782      183.087387
460     7       113.390648      N/A     341.276337      160.48468       120.318001      0.496346        0.02    0.952985        mushroom        yes     4.723638        397     0.84324 342.36499       160.451996      120.407997      233.68898
461     6       95.085373       N/A     303.800049      239.643021      103.28035       0.244223        N/A     0.949045        stubby  yes     72.139156       252     0.490896        303.389282      240.114258      105.220337      133.222794
462     36      25.704958       N/A     345.898132      162.780197      127.004089      0.348286        N/A     0.984353        stubby  yes     53.222319       2073    0.682357        346.65213       163.055618      128.077988      236.387283
463     14      28.35688        N/A     386.237488      179.646164      125.948921      0.286408        0.02    0.881101        thin    yes     72.810891       1039    0       386.395996      179.847 126.776001      246.733185
464     12      149.54274       N/A     375.747253      210.215698      118.51561       0.377639        0.02    0.987436        mushroom        yes     20.283267       665     0       375.945313      209.183487      118.904053      220.906128
465     6       95.085373       N/A     273.445313      265.45343       95.514946       0.332672        N/A     0.941061        stubby  yes     68.260647       208     0       273.396484      265.988403      96.862167       91.316833
466     7       113.390648      N/A     339.263306      186.984375      119.223068      0.748523        N/A     0.928285        stubby  yes     -23.71173       355     0.628943        340.310638      186.934067      118.762535      204.389786
467     7       113.390648      N/A     341.377563      169.060013      119.835899      0.33649 0.02    0.973029        thin    yes     16.093834       383     0.883278        342.460999      168.998001      120.149002      224.326965
468     8       66.177658       N/A     356.847656      83.990906       112.166748      0.38431 N/A     0.950365        stubby  yes     80.009692       521     0.798759        356.658813      83.954613       113.258408      320.334503
469     7       113.390648      N/A     344.782654      163.844559      120.983505      0.584967        N/A     0.948873        stubby  yes     -18.711028      390     0       343.579987      163.587997      120.567001      230.111176
470     22      25.255371       N/A     332.672424      214.991638      117.182976      0.346551        N/A     0.937335        stubby  yes     -22.460569      1644    0.057287        332.648987      213.826004      116.700996      175.787521
471     6       95.085373       N/A     293.485107      247.185333      101.045906      0.376355        N/A     0.931121        stubby  yes     38.461952       242     0.567717        293.645935      248.383667      102.00634       120.259972
472     23      39.485191       N/A     341.23761       198.997147      121.377121      0.451473        N/A     0.978811        stubby  yes     63.753746       1666    0.257856        341.807007      199.337006      122.722 195.786469
473     42      105.884048      N/A     357.904633      119.193542      142.572433      0.02    N/A     0.946761        stubby  yes     -57.428751      2403    0.151514        357.230438      119.132065      141.51268       293.334076
474     7       113.390648      N/A     340.044891      184.380936      117.23542       0.02    N/A     0.931765        stubby  yes     58.068789       358     0.273832        340.734222      184.028046      118.47805       207.337051
475     42      105.884048      N/A     353.506073      131.316711      138.65184       0.292356        0.02    0.923354        thin    yes     34.917084       2381    0.632824        354.295013      130.513 139.438004      277.476074
476     27      40.920414       N/A     380.157562      132.706436      132.344696      0.2     N/A     0.888777        stubby  yes     49.253528       1787    0       380.678619      132.461853      133.012802      283.114136
477     41      10.278708       N/A     342.338562      202.013214      125.100807      0.2     N/A     0.92465 stubby  yes     3.640876        2279    0.452358        343.040649      203.397995      125.1996        194.329529
478     15      66.846718       N/A     432.485046      146.520966      139.753433      0.801831        N/A     0.931647        stubby  yes     13.933554       1146    0.685093        431.45108       146.547363      140.01004       310.31662
479     33      15.759428       N/A     466.2258        60.099133       121.184448      0.370866        0.02    0.839741        mushroom        yes     35.288264       2031    0       466.776489      59.967232       121.585213      414.491791
480     27      40.920414       N/A     378.3284        141.775192      131.682724      0.241915        N/A     0.938227        stubby  yes     -36.619104      1766    0.330919        377.735168      141.307663      131.121384      273.099854
481     7       113.390648      N/A     342.401245      183.082565      119.875595      0.800469        N/A     0.967946        stubby  yes     -53.342354      361     0.869889        342.017792      182.344788      118.758362      209.613541
482     27      40.920414       N/A     385.01062       125.908714      133.561859      0.696936        N/A     0.96511 stubby  yes     -45.38389       1800    0.399886        384.285828      125.436409      132.685089      291.547882
483     6       95.085373       N/A     318.059296      226.880371      109.331726      0.45088 N/A     0.921733        stubby  yes     43.634003       268     0.582248        318.235474      227.951736      110.366905      153.568863
484     37      20.260868       N/A     350.055054      140.413269      132.695602      0.299903        N/A     0.90273 stubby  yes     66.984112       2114    0       349.894012      140.807007      133.697006      263.713287
485     30      66.320633       N/A     401.293365      111.716499      132.314362      0.2     N/A     0.923805        thin    yes     41.922358       1852    0.477126        401.9711        111.523323      132.947174      315.388123
486     42      105.884048      N/A     355.451324      148.256897      136.611328      0.2     N/A     0.913632        thin    yes     61.401306       2354    0.15629 355.783905      148.58638       137.470032      256.820251
487     8       66.177658       N/A     357.710724      91.122231       112.896133      0.298507        N/A     0.956102        stubby  yes     47.882449       512     0       357.875 90.459801       113.651001      313.336273
488     12      149.54274       N/A     447.001862      193.99115       136.193787      0.02    N/A     0.930265        stubby  yes     53.774608       846     0.939944        446.490997      194.313004      137.018005      301.552032
489     23      39.485191       N/A     342.083771      198.37265       121.812172      0.307472        N/A     0.91394 stubby  yes     52.673076       1667    0.490589        341.962006      199.139893      122.830933      196.470993
490     42      105.884048      N/A     346.958221      197.931717      129.831955      0.863419        N/A     0.953728        stubby  yes     -53.082568      2287    0.207564        346.794769      197.226501      128.868408      203.493332
491     8       66.177658       N/A     358.910126      102.55394       116.882751      0.322388        0.2     0.861968        thin    yes     44.25734        484     0       358.329956      102.493408      117.451141      298.26532
492     27      40.920414       N/A     379.552521      138.022293      133.11763       0.2     N/A     0.926239        stubby  yes     -58.734078      1775    0.28105 379.205872      137.532455      132.129333      277.500702
493     11      36.67181        N/A     345.742188      215.992203      110.222595      0.308338        0.02    0.951786        thin    yes     49.20894        599     0.183396        345.519684      214.981522      111.421898      185.052292
494     15      66.846718       N/A     432.433685      142.418152      140.161331      0.386742        N/A     0.901794        stubby  yes     54.267925       1152    0.582684        432.948181      142.511047      140.888046      314.853973
495     6       95.085373       N/A     313.200012      230.255341      107.856094      0.307592        N/A     0.92034 stubby  yes     26.138351       263     0.407026        314.25  231.407303      108.620979      148.058823
496     23      39.485191       N/A     340.730286      201.907166      120.897903      0.407637        N/A     0.904015        stubby  yes     61.071695       1661    0       340.832001      202.514999      122.013 192.478271
497     12      149.54274       N/A     412.457916      209.835327      126.717865      0.461819        N/A     0.892223        stubby  yes     39.652645       763     0       412.471985      209.149994      127.286003      261.527252
498     42      105.884048      N/A     347.045624      198.202881      126.847084      0.250811        N/A     0.927818        stubby  yes     77.561288       2286    0.430187        346.744385      198.320023      128.312424      202.258911
499     12      149.54274       N/A     453.031281      194.089691      138.420181      0.450408        0.35286 0.842715        mushroom        yes     22.73622        858     0.453415        452.712738      193.344086      138.759949      308.3237
500     6       95.085373       N/A     315.16272       229.501221      107.324959      0.02    N/A     0.90664 stubby  yes     63.709077       264     0.444123        315.153107      230.353638      109.050491      149.353897
501     38      90.930717       N/A     374.52359       109.559875      139.474716      0.02    N/A     0.885448        stubby  yes     58.644847       2203    0.451795        374.653015      109.961998      140.167999      311.106812
502     39      4.746856        N/A     362.011749      132.716263      137.334061      0.02    N/A     0.903774        stubby  yes     -28.923929      2147    0.671703        361.156006      132.690994      136.860992      281.003113
503     21      169.817505      N/A     443.91687       176.281708      128.893158      0.509236        N/A     0.868349        stubby  yes     -31.080002      1532    0.508778        444.221741      177.128326      128.350769      301.582001
504     38      90.930717       N/A     370.22525       121.543289      138.06369       0.221283        N/A     0.891686        stubby  yes     11.213834       2178    0       369.791992      122.755997      138.319 297.420349
505     43      109.740509      N/A     373.049286      193.985535      145.65596       0.594641        0.02    0.801862        mushroom        yes     -11.572838      2493    0.415541        373.68808       194.444107      145.494934      234.771683
506     8       66.177658       N/A     354.838989      74.270973       111.643517      1.047764        N/A     0.874461        stubby  yes     28.872066       522     0.076131        354.43335       73.308418       112.219467      330.820496
507     38      90.930717       N/A     383.494568      79.804008       146.356857      0.200735        N/A     0.833863        stubby  yes     -72.50237       2236    0.776176        383.688324      79.943901       145.598801      347.180969
508     22      25.255371       N/A     339.221069      207.774902      122.527809      0.504288        N/A     0.922989        stubby  yes     -58.988605      1656    0.370132        339.088898      206.901443      121.058243      186.950714
509     6       95.085373       N/A     302.286774      239.043777      105.404663      0.735717        N/A     0.882255        stubby  yes     -11.518114      252     0.448874        303.118011      240.380798      105.083839      133.319809
510     6       95.085373       N/A     297.146759      246.884476      101.70063       0.401746        0.02    0.82497 mushroom        yes     42.086966       245     0.957581        296.112457      246.273178      102.785721      123.26403
511     28      12.854172       N/A     392.38559       117.674393      130.935135      0.556396        N/A     0.923923        stubby  yes     63.490962       1821    0.590724        392.581757      118.2304        132.117218      303.628174
512     30      66.320633       N/A     433.107574      94.000015       135.750397      0.229987        0.02    0.86254 thin    yes     -60.947995      1916    0       432.783997      93.760803       135.026001      354.012817
513     27      40.920414       N/A     383.889679      125.518883      131.610245      0.285141        N/A     0.888282        stubby  yes     72.524338       1800    0.697561        384.228424      125.527176      132.686523      291.304474
514     8       66.177658       N/A     358.571259      92.536064       113.534752      0.363373        0.304734        0.840786        mushroom        yes     71.45376        509     0.049852        358.648987      92.313301       114.237999      310.83432
515     21      169.817505      N/A     427.862762      181.64418       125.78418       0.567061        N/A     0.863062        stubby  yes     -52.634825      1493    0.032159        428.175812      181.100098      124.962128      283.874268
516     30      66.320633       N/A     421.880188      99.940895       133.686386      0.380651        N/A     0.921653        stubby  yes     79.201831       1896    0.886605        421.816986      100.230003      135.238007      340.081543
517     42      105.884048      N/A     348.612793      190.087769      129.613251      0.216189        N/A     0.881946        stubby  yes     55.534788       2298    0       348.78299       190.664993      130.490005      210.864807
518     22      25.255371       N/A     338.173767      205.964249      121.181816      0.389142        0.02    0.872103        mushroom        yes     -2.321435       1656    0.242818        339.245026      206.726807      121.12851       187.188202
519     14      28.35688        N/A     381.876678      184.824097      124.286942      0.499503        N/A     0.856763        stubby  yes     15.175713       1031    0.856648        381.509888      184.053757      124.518364      238.905609
520     30      66.320633       N/A     453.807098      85.251854       134.761734      0.02    N/A     0.864071        stubby  yes     -63.377343      1960    0.39904 453.455139      84.974426       133.867676      378.529358
521     7       113.390648      N/A     343.673065      150.317413      119.830322      0.282325        0.244463        0.836949        thin    yes     81.228143       413     0.871692        343.769073      150.247345      120.600601      244.544754
522     12      149.54274       N/A     401.478912      205.800018      124.984421      0.273247        0.02    0.93028 thin    yes     -9.006722       733     0       401.536011      207.240005      124.755997      249.480927
523     12      149.54274       N/A     439.750793      196.106415      133.939835      0.497847        N/A     0.864488        stubby  yes     44.343756       829     0       439.846008      196.802002      134.626007      293.669891
524     30      66.320633       N/A     419.013214      102.257347      135.746445      0.306343        N/A     0.905493        stubby  yes     -60.633117      1891    0.324617        418.556 102.014 134.826004      337.0336
525     37      20.260868       N/A     346.87854       145.392761      130.729187      0.02    N/A     0.885688        stubby  yes     62.795635       2102    0.005298        346.486969      145.107666      131.671478      257.013702
526     6       95.085373       N/A     300.411713      244.13237       103.489037      0.379448        N/A     0.815257        stubby  yes     -2.54369        249     0.842497        299.649475      243.065475      103.430786      128.157913
527     8       66.177658       N/A     358.056427      102.392548      116.58847       0.340623        0.02    0.833735        thin    yes     72.816601       484     0.273265        358.319305      102.456055      117.46302       298.180145
528     30      66.320633       N/A     425.290192      97.259422       134.170624      0.02    N/A     0.877999        stubby  yes     69.852846       1902    0.340594        425.697571      97.300331       135.286591      344.726471
529     7       113.390648      N/A     343.71347       147.127747      120.09761       0.02    N/A     0.86757 stubby  yes     69.409307       415     0.151414        344.108826      146.974472      121.226273      247.501694
530     11      36.67181        N/A     353.988495      209.59346       111.943306      0.02    N/A     0.864387        stubby  yes     73.743759       607     0       353.959991      209.931 113.105003      195.410355
531     42      105.884048      N/A     355.80014       146.970764      136.727417      0.23146 N/A     0.851866        stubby  yes     84.363678       2358    0.950682        355.883881      147.024887      137.737717      258.559265
532     30      66.320633       N/A     451.924652      86.081429       135.585144      0.771011        N/A     0.827042        stubby  yes     -79.13976       1957    0       451.686005      86.151299       134.289001      376.116669
533     15      66.846718       N/A     427.083282      151.233856      137.824753      0.284484        N/A     0.851645        stubby  yes     68.268652       1137    0.386284        427.436005      151.253006      138.710999      303.323578
534     42      105.884048      N/A     356.549835      147.265182      138.344437      0.461872        N/A     0.843659        stubby  yes     -45.733073      2357    0.033083        355.935913      147.205276      137.711609      258.287323
535     11      36.67181        N/A     334.456146      218.306335      111.752922      0.36756 0.02    0.855101        mushroom        yes     -2.791701       587     0.039219        335.042999      219.119995      111.704002      173.423172
536     7       113.390648      N/A     341.917267      159.699158      119.274506      0.02    N/A     0.846844        stubby  yes     71.382508       397     0       342.248993      159.628998      120.280998      234.397949
537     3       39.282677       N/A     257.278931      308.520966      103.989082      0.362617        0.02    0.835936        mushroom        yes     -46.113449      159     0.493835        257.547943      307.859283      103.24649       70.288826
538     21      169.817505      N/A     421.707794      183.728989      124.25573       0.497898        0.409738        0.800401        mushroom        yes     -32.995047      1473    0       421.756012      182.983994      123.771004      276.806488
539     21      169.817505      N/A     402.739441      189.672653      120.276337      0.719043        0.569777        0.809337        mushroom        yes     -54.717831      1417    0       402.583008      189.098999      119.435997      254.906921
540     8       66.177658       N/A     356.384552      79.581795       112.972694      0.466314        0.02    0.797178        mushroom        yes     11.898233       521     0.423219        355.634003      79.689949       113.132469      324.704834
541     37      20.260868       N/A     350.054718      139.974838      136.147293      0.62891 N/A     0.873252        stubby  yes     -73.95023       2116    0       350.394989      140.149994      134.817001      265.153809
542     14      28.35688        N/A     374.304169      192.780563      120.759209      0.385463        N/A     0.82914 stubby  yes     -44.358442      1013    0       374.092651      192.082901      120.046333      226.579376
543     27      40.920414       N/A     376.25119       143.823868      129.659241      0.206335        N/A     0.879873        stubby  yes     48.39496        1761    0.308604        376.650787      143.143082      130.548203      269.763092
544     30      66.320633       N/A     402.580872      111.724518      133.938431      0.41523 N/A     0.874796        stubby  yes     -55.076621      1853    0.404825        402.627533      111.053406      132.97493       316.412537
545     6       95.085373       N/A     290.83371       249.365326      99.848557       0.302605        N/A     0.820035        stubby  yes     63.967682       239     0.701321        291.16806       250.150528      101.595833      116.704582
546     38      90.930717       N/A     373.701996      112.479408      141.176819      0.562904        0.445298        0.838265        mushroom        yes     -70.993115      2198    0.913162        373.526123      112.278023      140.40062       308.022705
547     7       113.390648      N/A     341.518799      169.654526      120.152733      0.324572        0.02    0.853723        thin    yes     -0.644658       382     0.518449        342.516724      169.157776      120.14019       223.951721
548     15      66.846718       N/A     421.768097      157.433609      138.264862      1.102237        0.02    0.747525        mushroom        yes     -22.318897      1129    0.438386        422.015991      156.985138      138.054504      295.069183
549     36      25.704958       N/A     345.275543      150.53183       130.380417      0.764552        N/A     0.860408        stubby  yes     -44.460072      2091    0.475175        345.165802      149.615005      129.474289      249.926804
550     7       113.390648      N/A     343.93689       156.259323      121.290199      0.72155 N/A     0.864297        stubby  yes     -50.972333      403     0.562224        343.253693      155.87056       120.32045       238.838455
