              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
              73              72      101.198257             N/A      666.967285      211.359589       16.481018        0.600958        0.025000        2.804370        mushroom             yes        2.119711            4561        0.000000      668.934082      208.519821       16.608873      103.666939
              74             143       53.943264             N/A       96.405762      330.301666      166.488083        0.435783        0.025000        2.652148        mushroom             yes      -45.077644           10137        0.000000       95.085831      329.104370      164.701187      597.262634
              75             141      181.210663             N/A      185.931885      264.763336      109.020050        0.546783        0.025000        2.668294        mushroom             yes       -0.578747            9862        0.075778      188.047241      266.535828      108.992172      440.694092
              76             150      128.266312             N/A      144.250000      227.639557       91.979958        0.404526        0.025000        2.763265        mushroom             yes       14.898558           10972        0.000000      145.894165      229.841949       92.711182      466.377686
              77               7      149.265259             N/A      572.310974       73.330009       46.676765        0.837045        0.025000        2.659781        mushroom             yes       -8.676175             575        0.882539      575.027588       73.894188       46.253376      122.464798
              78              89      120.721252             N/A      674.678406      160.272415       52.133968        0.694671        0.025000        2.405065        mushroom             yes        0.564798            5797        0.354339      674.008911      162.798782       52.159733      113.158936
              79             128       70.201836             N/A      434.529266      202.130142       57.042450        0.691429        0.373810        2.177480        mushroom             yes       11.927944            8518        0.306238      435.331451      204.751083       57.621456      164.307556
              80               3      140.607071             N/A      582.017822      157.779617       38.690704        0.398155        0.025000        2.785806        mushroom             yes      -72.463781              22        0.733886      581.487732      158.612915       35.565285       32.982716
              81              55       13.445627             N/A      604.766174      177.194305       15.419513        0.580740        0.025000        2.762405        mushroom             yes       38.197897            3600        0.000000      607.052673      174.878418       17.980314       49.795353
              82              28       73.639229             N/A      609.295532      224.248947       50.450970        0.619779        0.025000        2.717010        mushroom             yes      -53.533719            1991        0.000000      607.689453      224.699753       48.193821       47.283573
              83              62       71.997086             N/A      609.744019      239.521362       33.775352        1.063195        0.751207        2.294299        mushroom             yes       17.311568            3882        0.657346      607.972839      239.377960       34.329212       66.381439
              84              39      117.698784             N/A      595.999939      241.734650       58.651520        0.387329        0.025000        2.794921        mushroom             yes      -39.137005            2437        0.000000      593.989197      241.249939       56.968407       68.576920
              85              88      129.165054             N/A      746.454102      144.357895       32.124313        0.687922        0.025000        2.323833        mushroom             yes       -1.753410            5744        0.000000      746.391418      146.811600       32.049175      200.082230
              86              54      116.960869             N/A      676.800537      167.896744        9.481801        0.718124        0.025000        2.708126        mushroom             yes       51.395940            3549        0.021706      676.315002      165.982361       11.955475      116.033440
              87              10       16.841858             N/A      599.500000      158.750015       25.545456        0.352477        0.025000        2.775852        mushroom             yes      -13.428225             945        0.811632      600.270386      161.818375       24.790134       41.300507
              88             102       39.603603             N/A      585.257690      187.174515       40.299541        0.593780        0.025000        2.509900        mushroom             yes       70.551000            6920        0.786770      585.345154      184.796677       47.037945        7.548362
              89              54      116.960869             N/A      684.768494      160.507965        5.883574        0.296263        0.025000        2.556401            thin             yes       76.394651            3561        0.066264      685.645142      160.278641        9.627602      127.330498
              90              42      132.481323             N/A      566.955566      248.780380       76.703438        0.896995        0.025000        2.529229        mushroom             yes      -38.810498            2938        0.688371      565.737793      247.358429       75.197632       95.361305
              91             154      212.788116             N/A       51.388649      178.999985       93.529251        0.338890        0.025000        2.777142            thin             yes       34.261591           11264        0.166841       50.423634      180.827698       94.937119      598.310181
              92             149      142.712387             N/A       77.207787      176.533951      166.060181        1.222135             N/A        2.239045          stubby             yes       38.588106           10816        0.311395       78.093597      177.660278      167.203583      568.571533
              93             115       57.123100             N/A      537.311035      228.770126       67.006180        0.656063        0.025000        2.671935        mushroom             yes      -25.835188            7537        0.000000      538.773560      230.958984       65.731583       99.547012
              94             128       70.201836             N/A      402.588104      209.903961       59.695984        0.672949        0.025000        2.669591        mushroom             yes       -9.330992            8544        0.007206      402.126343      206.591766       59.146488      197.261505
              95              50      127.078552             N/A      543.374878      236.907196       22.276024        0.581172        0.025000        2.437083        mushroom             yes      -83.500916            3259        0.504202      543.369263      237.254700       19.225180       99.305504
              96             150      128.266312             N/A      162.594666      229.017593       90.842514        0.465530        0.025000        2.691112        mushroom             yes       -2.727476           10940        0.402273      162.234848      225.980957       90.696838      448.750153
              97              20       27.780439             N/A      600.014832      183.954971       42.175358        0.706771             N/A        2.702577          stubby             yes       42.289126            1241        0.567813      595.312866      186.682556       47.119694        4.421139
              98             154      212.788116             N/A        8.742402      124.881935       80.249870        0.025000             N/A        2.595585          stubby             yes      -68.521017           11380        0.000000        7.610207      125.280548       77.199409      695.552979
              99             131       61.806885             N/A      269.750000      221.960617       81.725380        0.441010        0.025000        2.628400        mushroom             yes       15.315165            8905        0.558017      270.464325      224.739227       82.511055      336.120667
             100              40      136.965317             N/A      598.856934      244.000000       54.799999        0.254395        0.025000        2.670816            thin             yes      -28.915952            2636        0.422836      596.452698      243.653793       53.458218       69.882751
             101             149      142.712387             N/A      113.724693      184.823517      137.215912        0.884394             N/A        2.267652            thin             yes       23.154754           10728        0.000000      113.208458      185.950394      137.746002      515.167603
             102              25      107.583290             N/A      622.000000      297.079895       15.293598        0.242766        0.025000        2.703207            thin             yes       74.165673            1524        0.000000      623.111938      296.809723       19.328209      143.309509
             103             154      212.788116             N/A        9.092513      124.796257       80.948906        0.371122        0.025000        2.670852        mushroom             yes      -60.095198           11379        0.000000        7.818895      125.821503       78.106102      694.476746
             104             141      181.210663             N/A      158.821732      295.514221      116.538055        0.538260        0.025000        2.520190        mushroom             yes       27.992556            9907        0.614843      160.792358      296.265808      117.659126      482.727234
             105             101       83.975105             N/A      579.521179      111.050484       80.331993        0.754448        0.025000        2.478386        mushroom             yes       53.588663            6811        0.932365      578.540955      111.917854       82.106583       91.271645
             106              50      127.078552             N/A      517.199097      252.460312       17.568430        0.515507        0.025000        2.693623        mushroom             yes       23.191015            3301        0.000000      516.407898      250.245758       18.575911      131.329086
             107              50      127.078552             N/A      524.303223      243.785660       21.545767        0.841836        0.025000        2.586657        mushroom             yes      -20.287579            3284        0.054973      525.796936      245.820099       20.612766      120.361725
             108             141      181.210663             N/A      181.964813      271.579712      110.081253        0.632514        0.025000        2.442991        mushroom             yes      -11.107927            9876        0.800699      183.965179      272.713470      109.629814      448.420898
             109               4       17.950480             N/A      583.750000      154.392853       31.952034        0.430014        0.025000        2.678400        mushroom             yes       82.046455             234        0.000000      583.558350      154.890152       35.766617       36.295921
             110              59       12.518966             N/A      624.764709      224.073669       37.825817        0.616083        0.025000        2.490942        mushroom             yes       12.859241            3821        0.000000      627.074463      223.469986       38.370804       54.864155
             111             132       92.336823             N/A      176.116119      269.322174       95.599998        0.311114        0.025000        2.632966            thin             yes       57.400345            9003        0.995745      175.428223      268.037109       97.879211      446.218506
             112              89      120.721252             N/A      654.078430      157.022751       54.272579        0.348620        0.025000        2.616278            thin             yes      -76.048304            5766        0.634380      654.201660      156.284744       51.260799       90.235199
